id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
ark://27927/phzq88nxkj,Back Matter,Proceedings of the London Mathematical Society,2016,10.1112/j.1460-244X.2016.tb00800.x,article,portico,2016-12-01,6,113,http://doi.org/10.1112/j.1460-244X.2016.tb00800.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1444,1,unigram; bigram; trigram
ark://27927/phzq35nq9c,Back Matter,Journal of the London Mathematical Society,2014,10.1112/j.1469-7750.2014.tb09328.x,article,portico,2014-06-01,3,89,http://doi.org/10.1112/j.1469-7750.2014.tb09328.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,2193,4,unigram; bigram; trigram
ark://27927/phz1drgsd6h,Issue Information,Proceedings of the London Mathematical Society,2018,10.1112/plms.12147,article,portico,2018-06-01,6,116,http://doi.org/10.1112/plms.12147,,"John Wiley & Sons, Inc.",eng,NA,NA,,3786,4,unigram; bigram; trigram
ark://27927/phzq88nc43,Front Matter,Proceedings of the London Mathematical Society,2016,10.1112/j.1460-244X.2016.tb00789.x,article,portico,2016-08-01,2,113,http://doi.org/10.1112/j.1460-244X.2016.tb00789.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1608,2,unigram; bigram; trigram
ark://27927/pbd6f8qdqn,Frontmatter,Locally Presentable and Accessible CategoriesLocally Presentable and Accessible Categories,2009,,chapter,portico,2009-01-01,,,,J. Adamek; J. Rosicky,Cambridge University Press,eng,i,vi,,1410,6,unigram; bigram; trigram
ark://27927/pgf1475cmx6,Barry Edward Johnson. 1 August 1937 – 5 May 2002,Biographical Memoirs of the Fellows of the Royal Society,2003,10.1098/rsbm.2003.0014,article,portico,2003-12-01,0,49,http://doi.org/10.1098/rsbm.2003.0014,Allan M. Sinclair,The Royal Society,eng,249,262,,6741,14,unigram; bigram; trigram
ark://27927/phz80pzj7g8,"Warped cones, (non‐)rigidity, and piecewise properties",Proceedings of the London Mathematical Society,2019,10.1112/plms.12192,article,portico,2019-04-01,4,118,http://doi.org/10.1112/plms.12192,Damian Sawicki,"John Wiley & Sons, Inc.",eng,753,786,,19816,34,unigram; bigram; trigram
http://www.jstor.org/stable/44239745,Front Matter,The Rocky Mountain Journal of Mathematics,2010,,article,jstor,2010-01-01,1,40,http://www.jstor.org/stable/44239745,,Rocky Mountain Mathematics Consortium,eng,,,,688,16,unigram; bigram; trigram
http://www.jstor.org/stable/25678629,Front Matter,Math Horizons,2006,,article,jstor,2006-09-01,1,14,http://www.jstor.org/stable/25678629,,Mathematical Association of America,eng,,,,2002,6,unigram; bigram; trigram
ark://27927/phx4f2m7r3x,Limit Functions for Convergence Groups and Uniformly Quasiregular Maps,Journal of the London Mathematical Society,2006,10.1112/S0024610706022691,article,portico,2006-06-01,3,73,http://doi.org/10.1112/S0024610706022691,Martin Gaven; Hinkkanen Aimo,"John Wiley & Sons, Inc.",eng,716,726,,6344,11,unigram; bigram; trigram
ark://27927/phx7wx5dnb4,An Entropy for Groups of Intermediate Growth,Advances in Mathematical Physics,2017,10.1155/2017/2863614,article,portico,2017-09-20,null,2017,http://doi.org/10.1155/2017/2863614,Nikolaos Kalogeropoulos; Andrei D. Mironov,Hindawi,eng,8,16,,7114,8,unigram; bigram; trigram
ark://27927/pgj9f9m4v9,JAZ volume 72 issue 1 Cover and Back matter,Journal of the Australian Mathematical Society,2002,10.1017/S1446788700003529,article,portico,2002-02-01,1,72,http://doi.org/10.1017/S1446788700003529,,Cambridge University Press,eng,b1,b2,,875,2,unigram; bigram; trigram
ark://27927/phzq872z48,Back Matter,Proceedings of the London Mathematical Society,2011,10.1112/j.1460-244X.2011.tb00617.x,article,portico,2011-11-01,5,103,http://doi.org/10.1112/j.1460-244X.2011.tb00617.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1437,1,unigram; bigram; trigram
ark://27927/phzq882m6w,Back Matter,Proceedings of the London Mathematical Society,2012,10.1112/j.1460-244X.2012.tb00635.x,article,portico,2012-05-01,5,104,http://doi.org/10.1112/j.1460-244X.2012.tb00635.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1434,1,unigram; bigram; trigram
ark://27927/phzcq56x941,MTK volume 63 Issue 3 Cover and Front matter,Mathematika,2017,10.1112/S0025579316000371,article,portico,2017-01-01,3,63,http://doi.org/10.1112/S0025579316000371,,"John Wiley & Sons, Inc.",eng,f1,f2,,1090,2,unigram; bigram; trigram
http://www.jstor.org/stable/40302783,Combinatorial and Metric Properties of Thompson's Group T,Transactions of the American Mathematical Society,2009,,article,jstor,2009-02-01,2,361,http://www.jstor.org/stable/40302783,José Burillo; Sean Cleary; Melanie Stein; Jennifer Taback,American Mathematical Society,eng,631,652,,10388,22,unigram; bigram; trigram
ark://27927/phzq883n6t,Front Matter,Proceedings of the London Mathematical Society,2012,10.1112/j.1460-244X.2012.tb00642.x,article,portico,2012-07-01,1,105,http://doi.org/10.1112/j.1460-244X.2012.tb00642.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1598,2,unigram; bigram; trigram
http://www.jstor.org/stable/20161541,Volume Information,Transactions of the American Mathematical Society,2006,,article,jstor,2006-12-01,12,358,http://www.jstor.org/stable/20161541,,American Mathematical Society,eng,,,,8826,22,unigram; bigram; trigram
ark://27927/phzq8955jj,Back Matter,Proceedings of the London Mathematical Society,2009,10.1112/j.1460-244X.2009.tb00566.x,article,portico,2009-11-01,3,99,http://doi.org/10.1112/j.1460-244X.2009.tb00566.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,3754,4,unigram; bigram; trigram
ark://27927/phw231c2wxg,MTK volume 62 Issue 3 Cover and Back matter,Mathematika,2016,10.1112/S0025579315000480,article,portico,2016-09-13,3,62,http://doi.org/10.1112/S0025579315000480,,Cambridge University Press,eng,b1,b3,,1183,4,unigram; bigram; trigram
http://www.jstor.org/stable/44239765,Front Matter,The Rocky Mountain Journal of Mathematics,2010,,article,jstor,2010-01-01,4,40,http://www.jstor.org/stable/44239765,,Rocky Mountain Mathematics Consortium,eng,,,,670,11,unigram; bigram; trigram
ark://27927/pgj9f91pn9,JAZ volume 75 issue 2 Cover and Back matter,Journal of the Australian Mathematical Society,2003,10.1017/S1446788700003670,article,portico,2003-10-01,2,75,http://doi.org/10.1017/S1446788700003670,,Cambridge University Press,eng,b1,b2,,933,2,unigram; bigram; trigram
ark://27927/phzvkcnkj7,Back Matter,Proceedings of the London Mathematical Society,2011,10.1112/j.1460-244X.2011.tb00599.x,article,portico,2011-05-01,5,102,http://doi.org/10.1112/j.1460-244X.2011.tb00599.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1448,1,unigram; bigram; trigram
ark://27927/phzvkhg8x0,Back Matter,Proceedings of the London Mathematical Society,2015,10.1112/j.1460-244X.2015.tb00761.x,article,portico,2015-11-01,5,111,http://doi.org/10.1112/j.1460-244X.2015.tb00761.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1435,1,unigram; bigram; trigram
http://www.jstor.org/stable/2687816,Notices,The Bulletin of Symbolic Logic,2001,,article,jstor,2001-12-01,4,7,http://www.jstor.org/stable/2687816,,Association for Symbolic Logic,eng,598,601,,2183,4,unigram; bigram; trigram
http://www.jstor.org/stable/20443521,Zero-Automatic Queues and Product Form,Advances in Applied Probability,2007,,article,jstor,2007-06-01,2,39,http://www.jstor.org/stable/20443521,Thu-Ha Dao-Thi; Jean Mairesse,Applied Probability Trust,eng,429,461,,14956,33,unigram; bigram; trigram
ark://27927/pbd6fvrndv,Introduction,Geometric Group TheoryGeometric Group Theory,2009,10.1017/CBO9780511629273.002,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511629273.002,Graham A. Niblo; Martin A. Roller; J. W. S. Cassels,Cambridge University Press,eng,1,21,,8273,21,unigram; bigram; trigram
ark://27927/phx4gtwz14t,Ends of Group Pairs and Non‐Positively Curved Cube Complexes,Proceedings of the London Mathematical Society,1995,10.1112/plms/s3-71.3.585,article,portico,1995-11-01,3,"Series 3, 71",http://doi.org/10.1112/plms/s3-71.3.585,Sageev Michah,"John Wiley & Sons, Inc.",eng,585,617,,19309,33,unigram; bigram; trigram
http://www.jstor.org/stable/23808308,ON THE GORENSTEIN AND COHOMOLOGICAL DIMENSION OF GROUPS,Proceedings of the American Mathematical Society,2014,,article,jstor,2014-04-01,4,142,http://www.jstor.org/stable/23808308,OLYMPIA TALELLI,American Mathematical Society,eng,1175,1180,,2514,6,unigram; bigram; trigram
ark://27927/pgj44b2gtq,JMJ volume 14 Issue 2 Cover and Front matter,Journal of the Institute of Mathematics of Jussieu,2015,10.1017/S147474801500002X,article,portico,2015-02-24,2,14,http://doi.org/10.1017/S147474801500002X,,Cambridge University Press,eng,f1,f2,,1125,2,unigram; bigram; trigram
ark://27927/phzq35kmc2,Back Matter,Journal of the London Mathematical Society,2014,10.1112/j.1469-7750.2014.tb09322.x,article,portico,2014-02-01,1,89,http://doi.org/10.1112/j.1469-7750.2014.tb09322.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1739,2,unigram; bigram; trigram
ark://27927/phx4dk57spt,Barry Edward Johnson 1937–2002,Bulletin of the London Mathematical Society,2004,10.1112/S0024609304003340,article,portico,2004-07-01,4,36,http://doi.org/10.1112/S0024609304003340,Sinclair Allan,"John Wiley & Sons, Inc.",eng,559,571,,6824,13,unigram; bigram; trigram
ark://27927/pgj2pwqnfz,JAZ volume 72 issue 3 Cover and Back matter,Journal of the Australian Mathematical Society,2002,10.1017/S1446788700036739,article,portico,2002-06-01,3,72,http://doi.org/10.1017/S1446788700036739,,Cambridge University Press,eng,b1,b2,,863,2,unigram; bigram; trigram
ark://27927/phzq35knj4,Front Matter,Journal of the London Mathematical Society,2014,10.1112/j.1469-7750.2014.tb09323.x,article,portico,2014-02-01,1,89,http://doi.org/10.1112/j.1469-7750.2014.tb09323.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1739,2,unigram; bigram; trigram
ark://27927/pbd6dmff8k,Frontmatter,Recent Perspectives in Random Matrix Theory and Number TheoryRecent Perspectives in Random Matrix Theory and Number Theory,2009,,chapter,portico,2009-01-01,,,,F. Mezzadri; N. C. Snaith,Cambridge University Press,eng,i,iv,,1774,4,unigram; bigram; trigram
ark://27927/phzvkkf075,Front Matter,Proceedings of the London Mathematical Society,2009,10.1112/j.1460-244X.2009.tb00552.x,article,portico,2009-01-01,1,98,http://doi.org/10.1112/j.1460-244X.2009.tb00552.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1638,2,unigram; bigram; trigram
ark://27927/pgg5f5hgr2p,JMJ volume 13 issue 2 Cover and Back matter,Journal of the Institute of Mathematics of Jussieu,2014,10.1017/S1474748014000048,article,portico,2014-02-25,2,13,http://doi.org/10.1017/S1474748014000048,,Cambridge University Press,eng,b1,b4,,1923,4,unigram; bigram; trigram
ark://27927/phx4h164pb8,Weak hyperbolicity of cube complexes and quasi‐arboreal groups,Journal of Topology,2014,10.1112/jtopol/jtt027,article,portico,2014-06-01,2,7,http://doi.org/10.1112/jtopol/jtt027,Hagen Mark F.,"John Wiley & Sons, Inc.",eng,385,418,,19757,34,unigram; bigram; trigram
ark://27927/phzvkfk2t2,Back Matter,Proceedings of the London Mathematical Society,2013,10.1112/j.1460-244X.2013.tb00680.x,article,portico,2013-08-01,2,107,http://doi.org/10.1112/j.1460-244X.2013.tb00680.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1458,1,unigram; bigram; trigram
ark://27927/phz6pw6hwtn,JMJ volume 12 issue 2 Cover and Back matter,Journal of the Institute of Mathematics of Jussieu,2013,10.1017/S1474748013000054,article,portico,2013-02-20,2,12,http://doi.org/10.1017/S1474748013000054,,Cambridge University Press,eng,b1,b2,,2013,2,unigram; bigram; trigram
ark://27927/phzvjs593z,Back Matter,Journal of the London Mathematical Society,2016,10.1112/j.1469-7750.2016.tb09361.x,article,portico,2016-04-01,2,93,http://doi.org/10.1112/j.1469-7750.2016.tb09361.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1727,2,unigram; bigram; trigram
ark://27927/phx4f5vb34g,Algebraic characterization of simple closed curves via Turaev's cobracket,Journal of Topology,2016,10.1112/jtopol/jtv036,article,portico,2016-03-01,1,9,http://doi.org/10.1112/jtopol/jtv036,Krongold Fabiana; Chas Moira,"John Wiley & Sons, Inc.",eng,91,104,,7728,14,unigram; bigram; trigram
ark://27927/phzbkm778fs,Any Baumslag–Solitar action on surfaces with a pseudo-Anosov element has a finite orbit,Ergodic Theory and Dynamical Systems,2019,10.1017/etds.2018.23,article,portico,2019-12-01,12,39,http://doi.org/10.1017/etds.2018.23,NANCY GUELMAN; ISABELLE LIOUSSE,Cambridge University Press,eng,3353,3364,,6036,12,unigram; bigram; trigram
http://www.jstor.org/stable/3176759,Asymptotic Cones and Ultrapowers of Lie Groups,The Bulletin of Symbolic Logic,2004,,article,jstor,2004-06-01,2,10,http://www.jstor.org/stable/3176759,Linus Kramer; Katrin Tent,Association for Symbolic Logic,eng,175,185,,4998,11,unigram; bigram; trigram
http://www.jstor.org/stable/20059991,2007-2008 Winter Meeting of the Association for Symbolic Logic,The Bulletin of Symbolic Logic,2008,,article,jstor,2008-09-01,3,14,http://www.jstor.org/stable/20059991,,Association for Symbolic Logic,eng,402,411,,5257,10,unigram; bigram; trigram
ark://27927/phzq1ztzs0,Front Matter,Bulletin of the London Mathematical Society,2016,10.1112/j.1469-2120.2016.tb00568.x,article,portico,2016-06-01,3,48,http://doi.org/10.1112/j.1469-2120.2016.tb00568.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1700,2,unigram; bigram; trigram
ark://27927/pbd6g0c432,Buildings are CAT(0),Geometry and Cohomology in Group TheoryGeometry and Cohomology in Group Theory,2009,10.1017/CBO9780511666131.009,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511666131.009,Peter H. Kropholler; Graham A. Niblo; Ralph Stöhr,Cambridge University Press,eng,108,123,,7145,16,unigram; bigram; trigram
ark://27927/pbd6d774b1,Frontmatter,Clifford Algebras and SpinorsClifford Algebras and Spinors,2009,,chapter,portico,2009-01-01,,,,Pertti Lounesto,Cambridge University Press,eng,i,iv,,1783,4,unigram; bigram; trigram
ark://27927/pgh2cg454gz,JMJ volume 13 Issue 3 Cover and Front matter,Journal of the Institute of Mathematics of Jussieu,2014,10.1017/S1474748014000139,article,portico,2014-07-01,3,13,http://doi.org/10.1017/S1474748014000139,,Cambridge University Press,eng,f1,f2,,1164,2,unigram; bigram; trigram
ark://27927/phzq883z1k,Front Matter,Proceedings of the London Mathematical Society,2012,10.1112/j.1460-244X.2012.tb00648.x,article,portico,2012-09-01,3,105,http://doi.org/10.1112/j.1460-244X.2012.tb00648.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1607,2,unigram; bigram; trigram
ark://27927/phzq1wnfr5,Front Matter,Bulletin of the London Mathematical Society,2010,10.1112/j.1469-2120.2010.tb00463.x,article,portico,2010-08-01,4,42,http://doi.org/10.1112/j.1469-2120.2010.tb00463.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1721,2,unigram; bigram; trigram
http://www.jstor.org/stable/41639058,SPACE FUNCTIONS OF GROUPS,Transactions of the American Mathematical Society,2012,,article,jstor,2012-09-01,9,364,http://www.jstor.org/stable/41639058,A. YU. OLSHANSKII,American Mathematical Society,eng,4937,4985,,31213,49,unigram; bigram; trigram
ark://27927/phzq1x8vtg,Back Matter,Bulletin of the London Mathematical Society,2012,10.1112/j.1469-2120.2012.tb00501.x,article,portico,2012-08-01,4,44,http://doi.org/10.1112/j.1469-2120.2012.tb00501.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1779,2,unigram; bigram; trigram
ark://27927/pbd6dxf88w,Frontmatter,Symmetries and Integrability of Difference EquationsSymmetries and Integrability of Difference Equations,2009,,chapter,portico,2009-01-01,,,,Peter A. Clarkson; Frank W. Nijhoff,Cambridge University Press,eng,i,iv,,1671,4,unigram; bigram; trigram
ark://27927/pgjhwmzzs2,"NIELSEN EQUIVALENCE OF GENERATING PAIRS OF SL(2,q)",Glasgow Mathematical Journal,2013,10.1017/S0017089512000675,article,portico,2013-02-25,3,55,http://doi.org/10.1017/S0017089512000675,MARCUS WANDERLEY; DARRYL MCCULLOUGH,Cambridge University Press,eng,481,509,,17184,29,unigram; bigram; trigram
ark://27927/phx4d7v270x,Small intersection numbers in the curve graph,Bulletin of the London Mathematical Society,2014,10.1112/blms/bdu057,article,portico,2014-10-01,5,46,http://doi.org/10.1112/blms/bdu057,Taylor Samuel J.; Aougab Tarik,"John Wiley & Sons, Inc.",eng,989,1002,,6801,14,unigram; bigram; trigram
ark://27927/phzvkcj5ch,Back Matter,Proceedings of the London Mathematical Society,2011,10.1112/j.1460-244X.2011.tb00587.x,article,portico,2011-01-01,1,102,http://doi.org/10.1112/j.1460-244X.2011.tb00587.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1443,1,unigram; bigram; trigram
ark://27927/phzq1x9250,Back Matter,Bulletin of the London Mathematical Society,2012,10.1112/j.1469-2120.2012.tb00507.x,article,portico,2012-12-01,6,44,http://doi.org/10.1112/j.1469-2120.2012.tb00507.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1846,2,unigram; bigram; trigram
ark://27927/phzc0331wr2,Automorphisms of graph products of groups from a geometric perspective,Proceedings of the London Mathematical Society,2019,10.1112/plms.12282,article,portico,2019-12-01,6,119,http://doi.org/10.1112/plms.12282,Anthony Genevois; Alexandre Martin,"John Wiley & Sons, Inc.",eng,1745,1779,,20550,35,unigram; bigram; trigram
http://www.jstor.org/stable/3845146,Cut Numbers of 3-Manifolds,Transactions of the American Mathematical Society,2005,,article,jstor,2005-05-01,5,357,http://www.jstor.org/stable/3845146,Adam S. Sikora,American Mathematical Society,eng,2007,2020,,7045,14,unigram; bigram; trigram
http://www.jstor.org/stable/20535405,Asymptotic Cones and Assouad-Nagata Dimension,Proceedings of the American Mathematical Society,2008,,article,jstor,2008-06-01,6,136,http://www.jstor.org/stable/20535405,J. Dydak; J. Higes,American Mathematical Society,eng,2225,2233,,4694,9,unigram; bigram; trigram
http://www.jstor.org/stable/117783,Filling-Invariants at Infinity for Manifolds of Nonpositive Curvature,Transactions of the American Mathematical Society,1998,,article,jstor,1998-08-01,8,350,http://www.jstor.org/stable/117783,Noel Brady; Benson Farb,American Mathematical Society,eng,3393,3405,,5619,13,unigram; bigram; trigram
ark://27927/pbd6fxkxgb,Frontmatter,"Novikov Conjectures, Index Theorems and RigidityNovikov Conjectures, Index Theorems and Rigidity",2009,,chapter,portico,2009-01-01,,,,Steven C. Ferry; Andrew Ranicki; Jonathan M. Rosenberg,Cambridge University Press,eng,i,vi,,1583,6,unigram; bigram; trigram
ark://27927/phzvjqz08p,Back Matter,Journal of the London Mathematical Society,2010,10.1112/j.1469-7750.2010.tb09266.x,article,portico,2010-12-01,3,82,http://doi.org/10.1112/j.1469-7750.2010.tb09266.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,4446,6,unigram; bigram; trigram
http://www.jstor.org/stable/23043326,ON THE GENERIC TYPE OF THE FREE GROUP,The Journal of Symbolic Logic,2011,,article,jstor,2011-03-01,1,76,http://www.jstor.org/stable/23043326,RIZOS SKLINOS,Association for Symbolic Logic,eng,227,234,,4003,8,unigram; bigram; trigram
ark://27927/phzvjqzkt5,Front Matter,Journal of the London Mathematical Society,2012,10.1112/j.1469-7750.2012.tb09299.x,article,portico,2012-10-01,2,86,http://doi.org/10.1112/j.1469-7750.2012.tb09299.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1742,2,unigram; bigram; trigram
ark://27927/pbd6djdzxc,Frontmatter,Perturbation of the Boundary in Boundary-Value Problems of Partial Differential EquationsPerturbation of the Boundary in Boundary-Value Problems of Partial Differential Equations,2009,,chapter,portico,2009-01-01,,,,Dan Henry; Jack Hale; Antônio Luiz Pereira,Cambridge University Press,eng,i,vi,,1994,6,unigram; bigram; trigram
ark://27927/phz49r6m0w,MTK volume 63 Issue 2 Cover and Back matter,Mathematika,2017,10.1112/S002557931600036X,article,portico,2017-08-29,2,63,http://doi.org/10.1112/S002557931600036X,,Cambridge University Press,eng,b1,b2,,1054,2,unigram; bigram; trigram
ark://27927/phz7b8pt05f,MTK volume 64 Issue 2 Cover and Back matter,Mathematika,2018,10.1112/S0025579318000116,article,portico,2018-05-04,2,64,http://doi.org/10.1112/S0025579318000116,,Cambridge University Press,eng,b1,b2,,999,2,unigram; bigram; trigram
http://www.jstor.org/stable/41291804,FINDING INTEGRAL DIAGONAL PAIRS IN A TWO DIMENSIONAL N-SET,Proceedings of the American Mathematical Society,2011,,article,jstor,2011-07-01,7,139,http://www.jstor.org/stable/41291804,LEV A. BORISOV; RENLING JIN,American Mathematical Society,eng,2431,2434,,2035,4,unigram; bigram; trigram
ark://27927/phzhpqkxzkk,Issue Information,Journal of the London Mathematical Society,2020,10.1112/jlms.12239,article,portico,2020-10-01,2,102,http://doi.org/10.1112/jlms.12239,,"John Wiley & Sons, Inc.",eng,NA,NA,,4300,4,unigram; bigram; trigram
ark://27927/pbd686zqxh,Frontmatter,Introduction to SubfactorsIntroduction to Subfactors,2009,,chapter,portico,2009-01-01,,,,V. Jones; V. S. Sunder,Cambridge University Press,eng,i,vi,,1613,6,unigram; bigram; trigram
ark://27927/phz856vwgxn,Issue Information,Proceedings of the London Mathematical Society,2019,10.1112/plms.12166,article,portico,2019-05-01,5,118,http://doi.org/10.1112/plms.12166,,"John Wiley & Sons, Inc.",eng,NA,NA,,3868,4,unigram; bigram; trigram
ark://27927/phzhpqkxxn5,Finite‐dimensional approximation properties for uniform Roe algebras,Journal of the London Mathematical Society,2020,10.1112/jlms.12330,article,portico,2020-10-01,2,102,http://doi.org/10.1112/jlms.12330,Hiroki Sako,"John Wiley & Sons, Inc.",eng,623,644,,8904,22,unigram; bigram; trigram
ark://27927/phzfkwzbx39,Stable finiteness properties of infinite discrete groups,Journal of Topology,2017,10.1112/topo.12035,article,portico,2017-12-01,4,10,http://doi.org/10.1112/topo.12035,Noé Bárcenas; Dieter Degrijse; Irakli Patchkoria,"John Wiley & Sons, Inc.",eng,1169,1196,,13720,28,unigram; bigram; trigram
ark://27927/phzq35nqdx,Front Matter,Journal of the London Mathematical Society,2014,10.1112/j.1469-7750.2014.tb09329.x,article,portico,2014-06-01,3,89,http://doi.org/10.1112/j.1469-7750.2014.tb09329.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1765,2,unigram; bigram; trigram
ark://27927/phzq35k2dv,Front Matter,Journal of the London Mathematical Society,2012,10.1112/j.1469-7750.2012.tb09288.x,article,portico,2012-02-01,1,85,http://doi.org/10.1112/j.1469-7750.2012.tb09288.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1628,2,unigram; bigram; trigram
ark://27927/pggw2hb2s8,Bernhard Hermann Neumann 1909–2002,Historical Records of Australian Science,2010,10.1071/HR09021,article,portico,2010-10-29,2,21,http://doi.org/10.1071/HR09021,Cheryl E. Praeger,CSIRO Publishing,eng,253,282,,17128,30,unigram; bigram; trigram
ark://27927/pbd6fp0c2w,Bibliography,Harmonic Analysis on Finite GroupsHarmonic Analysis on Finite Groups,2009,10.1017/CBO9780511619823.015,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511619823.015,Tullio Ceccherini-Silberstein; Fabio Scarabotti; Filippo Tolli,Cambridge University Press,eng,421,432,,4845,12,unigram; bigram; trigram
http://www.jstor.org/stable/118683,The 6-Property for Simplicial Complexes and a Combinatorial Cartan-Hadamard Theorem for Manifolds,Proceedings of the American Mathematical Society,1998,,article,jstor,1998-03-01,3,126,http://www.jstor.org/stable/118683,J. M. Corson; B. Trace,American Mathematical Society,eng,917,924,,3818,8,unigram; bigram; trigram
http://www.jstor.org/stable/42919808,HARMONIC MAPS ON AMENABLE GROUPS AND A DIFFUSIVE LOWER BOUND FOR RANDOM WALKS,The Annals of Probability,2013,,article,jstor,2013-09-01,5,41,http://www.jstor.org/stable/42919808,James R. Lee; Yuval Peres,Institute of Mathematical Statistics,eng,3392,3419,,10038,28,unigram; bigram; trigram
ark://27927/phzvkgn93w,Front Matter,Proceedings of the London Mathematical Society,2014,10.1112/j.1460-244X.2014.tb00714.x,article,portico,2014-07-01,1,109,http://doi.org/10.1112/j.1460-244X.2014.tb00714.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1663,2,unigram; bigram; trigram
ark://27927/phzcq6njt9g,MTK volume 57 issue 2 Cover and Back matter,Mathematika,2011,10.1112/S0025579311000027,article,portico,2011-07-01,2,57,http://doi.org/10.1112/S0025579311000027,,"John Wiley & Sons, Inc.",eng,b1,b6,,1053,6,unigram; bigram; trigram
ark://27927/phx7tfb7vt7,Simply transitive quaternionic lattices of rank 2 over q(t) and a non-classical fake quadric,Mathematical Proceedings of the Cambridge Philosophical Society,2017,10.1017/S0305004117000056,article,portico,2017-03-20,3,163,http://doi.org/10.1017/S0305004117000056,JAKOB STIX; ALINA VDOVINA,Cambridge University Press,eng,453,498,,19983,46,unigram; bigram; trigram
ark://27927/phzvkfsprd,Back Matter,Proceedings of the London Mathematical Society,2013,10.1112/j.1460-244X.2013.tb00689.x,article,portico,2013-11-01,5,107,http://doi.org/10.1112/j.1460-244X.2013.tb00689.x,,"John Wiley & Sons, Inc.",eng,n/a,n/a,,1459,1,unigram; bigram; trigram
http://www.jstor.org/stable/44239840,Front Matter,The Rocky Mountain Journal of Mathematics,2011,,article,jstor,2011-01-01,1,41,http://www.jstor.org/stable/44239840,,Rocky Mountain Mathematics Consortium,eng,,,,666,14,unigram; bigram; trigram
ark://27927/phx4dm745j5,Honorary Members 2008,Bulletin of the London Mathematical Society,2009,10.1112/blms/bdp047,article,portico,2009-06-01,3,41,http://doi.org/10.1112/blms/bdp047,,"John Wiley & Sons, Inc.",eng,573,575,,1294,3,unigram; bigram; trigram
ark://27927/pbd692rb9x,Frontmatter,Two-Dimensional Homotopy and Combinatorial Group TheoryTwo-Dimensional Homotopy and Combinatorial Group Theory,2009,,chapter,portico,2009-01-01,,,,Cynthia Hog-Angeloni; Wolfgang Metzler; Allan J. Sieradski,Cambridge University Press,eng,i,iv,,1360,4,unigram; bigram; trigram
ark://27927/pbd98f32rg,The higher geometric invariants of modules over Noetherian group rings,"Combinatorial and Geometric Group Theory, Edinburgh 1993Combinatorial and Geometric Group Theory, Edinburgh 1993",2009,10.1017/CBO9780511566073.019,chapter,portico,2009-01-01,,,https://doi.org/10.1017/CBO9780511566073.019,Andrew J. Duncan; N. D. Gilbert; James Howie,Cambridge University Press,eng,247,254,,3750,8,unigram; bigram; trigram
ark://27927/phzcq4kwxtd,MTK volume 63 Issue 2 Cover and Back matter,Mathematika,2017,10.1112/S002557931600036X,article,portico,2017-01-01,2,63,http://doi.org/10.1112/S002557931600036X,,"John Wiley & Sons, Inc.",eng,b1,b2,,1054,2,unigram; bigram; trigram
ark://27927/phz6pv8s9p0,Approximating Cayley Diagrams Versus Cayley Graphs,"Combinatorics, Probability and Computing",2012,10.1017/S0963548311000733,article,portico,2012-01-04,4,21,http://doi.org/10.1017/S0963548311000733,ÁDÁM TIMÁR,Cambridge University Press,eng,635,641,,3795,7,unigram; bigram; trigram
ark://27927/phz1drgsdrb,Quasi‐isometry invariance of group splittings over coarse Poincaré duality groups,Proceedings of the London Mathematical Society,2018,10.1112/plms.12117,article,portico,2018-06-01,6,116,http://doi.org/10.1112/plms.12117,Alexander J. Margolis,"John Wiley & Sons, Inc.",eng,1406,1456,,31076,51,unigram; bigram; trigram
